126.409039094765,115.898978362274,119.817748455036,128.636931920454,123.505769443993,127.240604018502,131.822422189509,142.150871061915,143.891842576704
127.450992214919,120.534029920516,125.159720911169,129.14515776469,129.184510766757,124.340187411296,132.514357511455,142.831233169457,145.780789459519
124.341895791995,117.694390635875,120.11702137461,125.685383855539,123.250587312605,122.158437670046,127.498632602401,140.094628896474,144.934796073714
128.116995741522,122.383094589915,123.778380598583,122.165805749704,124.078561804641,121.329160206637,132.041013475535,141.504801457469,143.865120290287
121.818571847913,120.377985355336,123.582981300902,125.436697546293,121.645130011924,125.768026542325,129.151241047906,143.97743517491,145.997581762245
122.279858991466,117.137637816596,122.193292181592,121.857285667906,125.738642508006,125.17605029001,129.418767103284,142.577942720997,146.396598093907
123.716443329322,117.935906668479,120.201423215437,120.391513508832,124.967093334433,123.991888005165,131.600168039222,141.899733539971,146.258868726072
128.310583442897,116.077531503915,121.42142861468,121.241849354297,128.540232994514,126.13050435657,134.085493174933,144.168819351892,142.968517399649
121.784383039934,115.037832905048,122.397752457268,129.581060915786,125.711626186247,126.34509087425,133.847900966841,146.316724270284,145.733691130855
125.730576554309,116.700808662023,118.965521403692,126.640071843125,126.286499800387,123.349719080398,126.969698350409,144.236493897819,143.21014430521
122.348539882636,123.895039266692,120.581133860472,129.483639006252,130.380207089265,124.035606444202,132.878029096737,143.360644603246,148.625337558716
128.823700146176,116.675749375002,122.811898796896,128.580147379399,124.890421730885,127.890276650195,131.561746006393,140.441563306106,143.612682150077
119.145857418354,122.873661478554,117.519642118236,128.17920374893,125.665317764929,128.545258063181,128.380995002078,144.440371994226,148.03716693581
129.259602395691,117.572834666069,121.346406581596,127.875160530772,122.108448852238,124.691589579689,129.708251103865,142.993023638498,145.13044532825
129.224877361373,115.708444912099,120.834826967678,128.602577231737,128.090805813894,125.144791480044,129.08043320521,142.453287774841,145.422953277029
127.70036618041,122.033283167908,118.163796119929,131.055909884309,121.689426669458,126.326349127364,135.941602553333,141.995204891328,143.18543872435
122.705490793776,117.722114671154,117.680626513524,128.961713091488,133.047681236462,126.081967228132,129.397098803905,145.589077051316,145.304675936277
126.157905091349,116.987397360747,118.020840965432,127.274981645577,127.39530197679,128.113457210688,134.998477680196,143.690644089241,141.792035446149
124.09730738593,115.101803858863,124.585849826193,124.37431645184,128.021581980118,125.542277389747,131.554892969143,141.746341014808,146.287482407735
121.100655358388,119.244687130098,121.356546333155,120.95868082982,123.87358887508,123.548560279401,129.001363485909,141.35855230302,141.919787383077
126.408685243284,118.441578552071,128.091108040328,129.093211222275,126.865449656989,133.092943168513,130.915333823059,143.980444519211,143.937307741505
121.956520142988,124.517555442317,126.428514090175,125.268368077931,125.889353793395,128.763060475042,133.171371353102,148.259382948336,148.508006924935
118.258422758946,118.168324639584,119.857601664431,128.077814912959,125.041504456866,125.698745882459,137.04199294398,145.4299582911,141.808716392325
119.860841759214,117.141143053162,122.062043579015,124.832839864648,130.022308220435,124.731267633386,130.480080217507,143.443032213598,145.247961037822
123.839916892085,112.181395043303,124.842519881543,127.190125778686,126.019299023532,122.927726729412,132.052941114169,140.688310553598,144.478547741121
128.69700189266,117.186849096182,120.441358683507,124.783588412271,127.349946542975,126.384606329204,132.590298430656,144.169779335642,144.366621392732
123.58973568988,118.098287190337,121.723611053196,126.850165813711,126.647120239331,128.269238719185,133.191618176537,143.690196808387,143.418193681519
121.977625961423,118.20775151716,119.938988785039,132.876769255139,121.988546080519,127.080081042386,135.253090358026,140.779313101015,143.495886592402
122.971265982957,112.943428844713,119.175498231253,126.597545811492,123.61861358102,126.410132650153,130.780205569011,145.206437434645,145.680425811901
125.246258136136,116.324273621646,122.792147928801,125.083060312754,128.648258292489,125.714959683131,131.650997330438,143.710589786619,142.922016328279
123.953572941892,121.133006609348,114.747177799205,125.617587926103,129.949834488645,124.453691578877,129.788736487552,143.011540643614,144.675321706492
127.135529018933,116.461066708857,116.475012988401,123.686008224799,127.680550663976,127.663265146554,131.954245272524,146.481919672899,144.000303076116
119.405419891145,119.966785530599,123.875163932326,126.574839388775,125.27961893899,125.865015860436,132.805024295639,143.004329731654,142.899134842503
119.947002871122,114.09605027573,125.218787895394,125.661501793469,126.750211212349,122.715133168821,132.075269555812,145.164188388571,143.394812613974
128.713510158303,115.482383727794,122.99663040106,127.9375738692,124.543778865144,124.643528263348,130.809211078729,141.974624807633,143.352925375997
124.685632701371,114.954748258326,121.010678397983,124.968792479951,124.604476128936,125.577617209568,133.665228861597,144.139728246037,144.303025870933
118.245194625628,116.364685561317,120.296983109773,127.155353401421,126.59103571788,121.624433193783,134.552662945521,146.404747072016,139.720374099076
119.466467601401,120.972990393155,121.2342059795,125.485531077172,121.791634354513,121.787937942743,131.162385616994,145.620232678815,143.807649076092
119.956199563941,117.095413624271,119.048638187595,131.706988890461,128.590231445575,125.550302122249,132.293972283785,139.368016723803,142.681593963471
129.628878696688,121.291058813267,122.265392320257,126.281608896354,125.84688256177,124.950690663744,130.533524461093,139.166376317194,146.205301641901
123.826698351951,107.625603454322,119.293327601645,127.913632787538,124.247512940522,125.61165125407,130.133701731042,148.518056525836,143.940004676618
124.900832910761,121.194147543113,120.8249844461,126.022946680378,127.287372931426,128.134955797523,134.51189952285,144.868881999901,144.252041762935
127.696012913461,118.183814914827,121.792084186589,130.022208539807,125.017470509242,132.297816732501,132.669445654622,145.248394845576,143.106724440003
128.546201103577,114.285649801561,119.977869789557,124.146941683066,124.769486831616,126.772629370764,133.291280601945,141.799196987551,143.307833615825
117.759569923099,116.72570911272,125.455113972809,129.681629368963,127.59450274955,124.981207543184,133.7602423609,143.621108041278,149.548251344135
129.389124071571,124.864781312532,121.944025454728,125.292536674133,128.911421377649,130.615175021698,134.599593450859,141.362011488046,143.893612960353
123.278482826758,123.574505749329,119.025967681865,127.895586968089,127.210309993388,127.348245201759,129.734559583398,141.93872853434,143.927348477304
116.893791114376,127.914391410886,125.177388001617,124.875514413516,124.42413218826,123.814768352537,132.37251069968,148.655576058462,146.311487308293
126.293956207916,117.846646574878,120.201869574272,127.938504919376,127.743910525061,124.614884401466,132.177316902467,147.737602870916,144.602770483971
131.515803438962,119.623156160592,119.620979262756,132.171155414755,129.01250040272,129.18585627328,131.790265955098,142.458734007885,143.686583194684
123.708014639559,119.891949636753,123.588839371889,127.704385010057,127.135785223373,127.846265898526,132.678122405916,145.246336814322,144.965716164535
129.094309556356,117.002046634725,114.583420840268,124.902408941416,125.460334179514,123.345061497861,134.368619991021,144.150128833058,143.931031608367
121.389725653921,111.604623723884,117.913567131981,128.21206038738,128.853248306997,127.120426149344,134.40117541692,141.562910141995,144.252748927055
126.182534142129,118.377361276541,114.978976315765,132.488268307319,124.831524702841,125.636827847371,129.374752740434,143.765057659722,142.913543583183
116.180687650847,119.732368305239,124.123011804393,121.786699505885,124.527965614424,124.654527092076,130.021143178403,148.930695694917,143.200890121211
123.141357556673,119.322318784805,120.427598188002,122.509774880249,124.864694864816,123.656667039835,132.335033796509,144.331499706969,147.437987009812
119.848310712869,116.953475469663,119.820483779192,124.693412288698,126.440877058107,122.995226068841,131.006690943113,146.422160908019,145.297193072219
126.291747523276,119.487250097476,125.953170437604,128.402524120963,125.734092658226,127.855945601872,128.830780198084,140.229111407268,148.409761622487
130.390924759502,116.543342893094,121.403241440571,124.143741330007,127.620740287721,124.086895927083,132.921102116545,140.593285345543,144.949327361868
125.426100837004,115.509093919526,121.085268013049,125.598543086114,119.208227529441,128.015530983513,132.410452407004,146.936758538685,145.614979587992
134.807726088445,116.056058843218,120.579274554064,123.34249276631,127.751543097301,125.100021312003,131.105899947292,143.931875353465,142.825842431303
120.950863916863,120.493883685461,121.604321034317,126.472239117918,122.532893205572,127.341033271181,126.55443303075,145.715342544642,145.156842629409
125.739019845442,121.539277838655,117.914528291394,127.022136818668,123.970176972824,126.005073282912,132.346012665695,143.468160050867,140.695066786045
130.934142824137,122.953973548299,119.827204381198,129.448317203623,125.374546502352,125.68387772879,130.139965250423,141.356041748573,142.707467642604
126.209130247468,116.191949808838,125.842181146019,125.03117399644,125.187470100345,123.403189787862,136.165798676198,142.953953801463,143.029238417252
120.930195273533,121.200456279853,124.578380299886,130.592537110173,124.795313949791,126.06167067796,131.724092368532,142.877870630597,145.756789582259
130.503877457948,119.289832803573,119.195237758281,130.727761904866,125.852916213311,123.389289484535,132.3868032601,143.184460998216,144.260380276182
119.606286387921,123.255619278037,122.836412910273,130.724332763549,123.872958245119,123.603213180686,129.914653990802,144.055554546524,142.439667822524
122.509758712484,122.995581396815,125.877286327511,124.633853424385,120.357474899069,128.71603164982,132.56586628026,142.328011483044,147.318910400742
125.492334773147,118.215959558702,121.82756283518,123.491524491508,125.310621957895,126.046540309156,132.540395608214,147.913108370124,142.977891146533
